deviceid,floatvalue_saliencyscore,floatvalue_kmeansscore,floatvalue_FFTScore,floatvalue_spectralScore,floatvalue_GenScore,floatvalue,timestamp
CakebreadId_0128,572.9473062950616,593.105714010886,364.99940896883646,42.90232701135217,1.372289145013666,40,01/31/2020 19:52,
CakebreadId_0128,576.0220041115585,569.4737542501615,438.928087983408,46.338702087535935,1.3890205040811003,44,01/31/2020 19:52,
CakebreadId_0128,595.1100817350627,577.0579556498321,446.3508042811048,47.52156691488989,1.384538940269142,45,01/31/2020 19:52,
CakebreadId_0128,606.7569837264272,475.95528787821274,462.76263223657304,45.564567167135415,1.3682515669337834,42,01/31/2020 19:53,
CakebreadId_0128,604.1157373020379,421.9373001972496,500.71109700587596,43.66179967106731,1.547331458087082,37,01/31/2020 19:53,
CakebreadId_0128,563.2203130206949,450.46600010965545,415.0817383491399,44.19282174976681,1.3617470775148879,41,01/31/2020 19:53,
CakebreadId_0128,591.0031946407751,490.3103388852565,454.4781063226389,45.41279280853372,1.5530101850175817,45,01/31/2020 19:54,
CakebreadId_0128,631.9346481250325,489.51489429508564,534.517188853585,44.045672247907376,1.8238262674030408,44,01/31/2020 19:54,
CakebreadId_0128,646.6154280629328,504.7800170319843,565.0129524286264,40.461195078772704,1.618596625981534,39,01/31/2020 19:54,
CakebreadId_0128,702.203424410157,578.5352029445455,556.0685430384068,38.6057504339251,1.5791753231766823,40,01/31/2020 19:55,
CakebreadId_0128,671.3822146539704,570.408444121917,484.67063154342344,40.68529596395994,1.4866198397007253,39,01/31/2020 19:55,
CakebreadId_0128,567.292108073873,529.9391951176198,475.39305761586877,44.146400100480086,1.3602832989554057,45,01/31/2020 19:56,
CakebreadId_0128,484.48518471312394,512.7549308354455,353.0851845773953,45.080946481038126,1.188530688879531,44,01/31/2020 19:56,
CakebreadId_0128,487.0752049819648,528.4948640070068,388.8374212882225,42.894717301118234,1.3410919859802828,40,01/31/2020 19:56,
CakebreadId_0128,454.4116769474869,535.0111530239847,394.38441199347767,40.37921385006419,1.2917752026837745,39,01/31/2020 19:56,
CakebreadId_0128,471.2683169038379,548.363423045241,396.37152090883626,40.458923381082144,1.2507749976328408,42,01/31/2020 19:56,
CakebreadId_0128,506.3754828708793,585.9955001401959,505.558387187561,43.090410497918455,1.68293103298337,44,01/31/2020 19:57,
CakebreadId_0128,474.9532701675577,555.028385991681,520.5094825233599,45.543344604431404,1.6912062740744702,39,01/31/2020 19:57,
CakebreadId_0128,434.68380659986053,496.490157337282,507.08886477071945,45.98462325120716,1.551620179036975,43,01/31/2020 19:57,
CakebreadId_0128,520.7780268428543,589.5194043058775,571.503264718966,45.03610966752008,1.97648125056126,44,01/31/2020 19:57,
CakebreadId_0128,584.0756370626611,581.8874099805486,674.1537090300337,44.39392668666188,2.2126285030406847,38,01/31/2020 19:58,
CakebreadId_0128,639.184176392572,630.1019798594446,634.3584669372962,45.140834899100774,1.9955935711115467,42,01/31/2020 19:58,
CakebreadId_0128,792.0147008065999,670.0095546286636,700.3559041039557,46.66330778596302,2.481358982347281,44,01/31/2020 19:58,
CakebreadId_0128,910.7790550773699,695.0035006413186,932.8635147384026,47.79934475769986,3.2140973878574672,39,01/31/2020 19:59,
CakebreadId_0128,902.3001600289907,634.1675840709413,842.0466899013095,48.48119943050681,2.4612266659771356,45,01/31/2020 19:59,
CakebreadId_0128,877.5913854361222,678.1653908189813,727.8313774780383,49.7573763281525,2.138247798555381,41,01/31/2020 20:00,
CakebreadId_0128,872.9180638334816,671.9419437913276,714.8796675772278,52.27736183124419,2.3758678649787752,38,01/31/2020 20:00,
CakebreadId_0128,856.9917630880188,680.7154116357025,680.2422689015153,54.34761394589584,2.2398942519256764,46,01/31/2020 20:01,
CakebreadId_0128,868.9483765036452,679.6165656049891,561.0633233545021,52.69925676065151,1.97475150880217,44,01/31/2020 20:01,
CakebreadId_0128,968.7830368035819,644.1175822645911,729.2080985356389,46.1451208025302,2.596239105011932,41,01/31/2020 20:01,
CakebreadId_0128,960.6792201721623,586.454852214355,788.0784677765089,37.82575731699864,2.1583565086318823,42,01/31/2020 20:02,
CakebreadId_0128,830.5069113954202,661.7929955058875,598.9368700109708,33.36332407342142,1.5694656724613727,39,01/31/2020 20:02,
CakebreadId_0128,754.9350089529848,612.785864305714,507.07312914397886,35.55235871598369,1.5462259917442698,38,01/31/2020 20:02,
CakebreadId_0128,685.9242785125081,662.5072690122446,480.5359022685772,41.77605435365619,1.7394639457667629,43,01/31/2020 20:02,
CakebreadId_0128,496.4303791105753,563.4578703529482,323.11278969205455,47.823543826719906,1.0916326650699482,45,01/31/2020 20:03,
CakebreadId_0128,485.79458432299367,444.5033592716957,356.106555944174,51.655878796572836,1.174083676881562,42,01/31/2020 20:03,
CakebreadId_0128,472.4692209214535,385.79980316725334,359.8502351578041,53.17749836762166,1.0740753437242623,39,01/31/2020 20:03,
CakebreadId_0128,490.36607622791325,446.9541064126531,354.2889775271258,52.35542514128799,1.0978931796354752,44,01/31/2020 20:03,
CakebreadId_0128,491.58105081579157,466.3419063103973,354.7612513626539,48.42307890553078,1.193856311281575,45,01/31/2020 20:04,
CakebreadId_0128,487.21758642611815,481.4457931415259,439.93741595616734,41.73263660537555,1.548060990018826,41,01/31/2020 20:04,
CakebreadId_0128,418.4800849270466,503.93123397480645,429.7473752612943,35.89978429052882,1.175362639386657,40,01/31/2020 20:04,
CakebreadId_0128,435.5055313416678,575.9172872781822,408.1494015795167,35.47495576148836,1.1935326963530783,38,01/31/2020 20:04,
CakebreadId_0128,433.6254502373788,540.7007953599444,401.4213985455931,40.76853123386434,1.1769738544833894,41,01/31/2020 20:05,
CakebreadId_0128,430.15471472398434,488.5215335046339,356.3464521776203,46.97014571518815,1.1511513833216278,45,01/31/2020 20:05,
CakebreadId_0128,395.8021448606812,480.7741845235922,258.7425277713479,49.2114178543188,0.8881880492820684,44,01/31/2020 20:05,
CakebreadId_0128,455.90826728245116,484.8172848052063,340.6586174325677,47.54208842853793,1.2410227487735523,41,01/31/2020 20:06,
CakebreadId_0128,533.7446400780874,526.151871618314,393.646974857966,45.80412995615792,1.2727023759677307,39,01/31/2020 20:06,
CakebreadId_0128,588.964416158741,516.7675807218247,399.7991040187231,47.093646511717054,1.2327541500481305,43,01/31/2020 20:06,
CakebreadId_0128,598.6249923380834,527.2218262102424,399.59948706778147,51.17687509810939,1.2191233437533482,42,01/31/2020 20:06,
CakebreadId_0128,612.2823146435518,557.1770213671891,455.1527567601774,54.968761694001444,1.533343733598347,45,01/31/2020 20:07,
CakebreadId_0128,633.0091605234788,575.4024758793896,480.7199041059208,55.715281404347316,1.5830579269886882,39,01/31/2020 20:07,
CakebreadId_0128,644.8540804390415,560.2153883276933,480.18304786156546,53.69201450805204,1.624897761566352,45,01/31/2020 20:08,
CakebreadId_0128,663.2729211221828,598.4648305988337,513.9111355943252,51.27745927607901,1.68956367556403,43,01/31/2020 20:09,
CakebreadId_0128,660.5067105346651,582.872916834079,589.9176561538643,49.84934700000129,1.702399369222673,38,01/31/2020 20:09,
CakebreadId_0128,624.884981619562,548.9854798786344,520.7791877533857,48.42078807626574,1.4864856597615392,43,01/31/2020 20:09,
CakebreadId_0128,652.3492753721276,619.4729891451217,498.16832503335945,44.74832599967857,1.7908943409173312,45,01/31/2020 20:10,
CakebreadId_0128,654.2835138808686,605.5149889805014,636.3499237752807,38.11711042093644,2.261070493254205,41,01/31/2020 20:10,
CakebreadId_0128,558.7701947367754,586.0086742208489,574.0396289602282,31.313587404059522,1.7186692238443524,39,01/31/2020 20:10,
CakebreadId_0128,442.76900138666883,650.3380696677027,468.21172771366196,29.355990008307966,1.214415102530876,40,01/31/2020 20:10,
CakebreadId_0128,432.21409675027036,585.4790056008247,448.45576287182683,34.89226174910643,1.3675632559898603,38,01/31/2020 20:11,
CakebreadId_0128,410.5910454835054,654.6626165294031,397.89018758824403,44.323916376149086,1.2914333258622004,43,01/31/2020 20:11,
CakebreadId_0128,341.3890227491343,569.7223499767122,296.33862527133505,50.677530431410105,1.020280465797105,45,01/31/2020 20:12,
CakebreadId_0128,357.95180801294066,492.90644387869366,310.52549899885094,50.25388762445523,1.1249962032243364,44,01/31/2020 20:12,
CakebreadId_0128,350.9947508062795,505.44235853021263,349.0216799734493,45.66199188646187,1.000525691131506,41,01/31/2020 20:12,
CakebreadId_0128,387.5067562496067,482.40344698616,334.42074218799587,42.62449769063586,1.0025392329555272,38,01/31/2020 20:12,
CakebreadId_0128,491.57029471241077,487.58935356904976,373.76739488441297,44.059238273206404,1.2720021854934698,42,01/31/2020 20:13,
CakebreadId_0128,591.8416866847438,513.5334516672137,465.53737629337763,47.95670836997379,1.5981791633312779,43,01/31/2020 20:13,
CakebreadId_0128,645.3016178182497,592.002120947541,486.7033449581326,50.37430797961397,1.6800105079844265,45,01/31/2020 20:13,
CakebreadId_0128,732.7880407468454,647.3591589850931,540.9289930617911,49.82875385074403,1.8277013140891472,41,01/31/2020 20:14,
CakebreadId_0128,729.5199723222236,643.6148316029909,525.986230357684,48.23209646976354,1.6675815990787979,39,01/31/2020 20:14,
CakebreadId_0128,744.6004196883016,658.142395293338,595.4803226485157,47.378710593411135,1.9590968807740372,45,01/31/2020 20:15,
CakebreadId_0128,753.3432501478087,660.2963588764921,644.5996468113502,46.714064139350825,2.0760167713489763,38,01/31/2020 20:16,
CakebreadId_0128,726.7995830440348,624.2379401534529,600.7543885790625,45.18761380747228,1.923547424547483,45,01/31/2020 20:16,
CakebreadId_0128,738.0853846512613,665.2269481486194,636.134341865797,43.592949199010356,1.9531045261917397,41,01/31/2020 20:17,
CakebreadId_0128,789.6433783049403,670.6856468372868,723.9412928497014,43.6578569324109,2.3117174944759173,38,01/31/2020 20:17,
CakebreadId_0128,765.1984084740591,668.3622680268563,706.9338397856526,45.786517438997805,2.252462112003957,43,01/31/2020 20:17,
CakebreadId_0128,734.6338662171769,655.221304575882,652.2730392890937,48.491417242050346,2.198136097498339,44,01/31/2020 20:18,
CakebreadId_0128,648.90950452726,640.2965715248545,659.3717308236583,49.669725298683595,2.0629308397377315,43,01/31/2020 20:18,
CakebreadId_0128,523.6587531245806,592.6111774559795,577.7001154423672,48.11981900673243,1.7869569380376165,38,01/31/2020 20:18,
CakebreadId_0128,388.06464175441556,538.4489606746686,461.48753093875496,44.895616144306494,1.4671894842795916,45,01/31/2020 20:19,
CakebreadId_0128,325.33114739002946,527.9583181226266,399.0439234398541,42.540606125658975,1.3492706372690413,41,01/31/2020 20:20,
CakebreadId_0128,323.9600919704956,522.4725437030725,444.8416854026243,42.28628096359552,1.3780056668062377,39,01/31/2020 20:20,
CakebreadId_0128,312.92459700760264,480.75507455747015,442.61766567821513,43.61258749276166,1.2063532786195095,42,01/31/2020 20:20,
CakebreadId_0128,379.0890600628324,511.1338192819964,403.77539230296867,45.75938193660141,1.2295093990667607,44,01/31/2020 20:20,
CakebreadId_0128,478.60766329119747,517.9557601480811,455.1383054368991,48.12112320097566,1.5803408944707722,42,01/31/2020 20:21,
CakebreadId_0128,491.26253105149567,543.1823684998435,440.07700060144833,50.134313112521355,1.5306830102600844,40,01/31/2020 20:21,
CakebreadId_0128,489.2377404022773,510.1503292238127,387.9855842884087,52.22111880658395,1.1403551458169705,43,01/31/2020 20:21,
CakebreadId_0128,514.4780710172053,499.84469876579453,348.3678041121106,55.07272227563258,1.049141285106417,45,01/31/2020 20:22,
CakebreadId_0128,526.4311143677146,493.55267119460933,350.37112619400676,57.84035105758118,1.0985113471911343,39,01/31/2020 20:22,
CakebreadId_0128,545.0175753530913,469.68026342403124,321.80226126601343,58.41467690439642,1.071112964875843,44,01/31/2020 20:23,
CakebreadId_0128,590.9168891365379,482.4551198551967,329.5330438623557,55.51897290906452,1.176094379875085,45,01/31/2020 20:23,
CakebreadId_0128,658.6275373326353,493.62571996928284,428.3234993028252,50.435355939914764,1.4127666653533035,42,01/31/2020 20:24,
CakebreadId_0128,698.7013872132634,527.6474886068347,466.01894451160484,46.06191883509223,1.4453111102080183,41,01/31/2020 20:24,
CakebreadId_0128,729.1325650437428,596.8091427530767,449.9284853500304,43.9167665026876,1.3691329436755209,39,01/31/2020 20:24,
CakebreadId_0128,695.4115614039064,603.1895494442723,433.4417649694169,42.30557262643107,1.2605948701795051,43,01/31/2020 20:25,
CakebreadId_0128,621.7043340917938,559.5992732307144,357.2539816664777,37.9166402290711,1.2618663143264177,45,01/31/2020 20:25,
CakebreadId_0128,570.7005633182367,530.8851552994674,394.3567482254903,30.511344904275063,1.473563909351606,40,01/31/2020 20:25,
CakebreadId_0128,566.4400496970998,544.0849158947352,447.9184325003221,24.534125908398103,1.4839163953734715,37,01/31/2020 20:26,
CakebreadId_0128,544.4445809763112,597.078321514309,452.4172567927415,24.029418600390706,1.3937391494623574,38,01/31/2020 20:26,
CakebreadId_0128,557.8164482668803,631.8602329629801,493.7127143115462,27.827270271285567,1.2980738276897084,41,01/31/2020 20:26,
CakebreadId_0128,551.115727256461,611.5660661813778,450.0315870067154,30.89726395878164,1.3911167039816312,45,01/31/2020 20:26,
CakebreadId_0128,528.8464890455131,585.3712173749029,415.8007918387931,30.56051697933282,1.4310652797765153,40,01/31/2020 20:27,
CakebreadId_0128,540.9740247602673,624.7935677798425,441.9856694295715,29.659004240026444,1.4861850680899693,38,01/31/2020 20:27,
CakebreadId_0128,582.1943013324088,631.565257224156,455.40845256580366,32.09081090771271,1.4695555535118099,39,01/31/2020 20:27,
CakebreadId_0128,626.4558700969269,610.9113221426735,498.03400219841814,37.59557517719764,1.372144784048525,42,01/31/2020 20:28,
CakebreadId_0128,699.1072159085318,564.1196951478413,488.0458003263184,42.63719827713435,1.4957627746520068,45,01/31/2020 20:28,
CakebreadId_0128,732.4323264506676,570.3870941015286,492.8261770325618,44.69723991970794,1.712353683970694,42,01/31/2020 20:29,
CakebreadId_0128,737.378919983453,564.4348360522449,509.10791632525627,44.81377312331897,1.8104037706745117,38,01/31/2020 20:29,
CakebreadId_0128,669.1328802595516,554.4256000417724,446.9496863580593,45.87156222818706,1.3017856834214685,42,01/31/2020 20:29,
CakebreadId_0128,696.0645688638369,527.77897017913,427.62548139713596,49.14155302819988,1.282823767198898,45,01/31/2020 20:29,
CakebreadId_0128,728.482029707798,529.5931191119191,483.0852902987341,53.09832878897069,1.5444188607097415,39,01/31/2020 20:30,
CakebreadId_0128,705.7147767091448,597.7665302861034,463.7184040244518,55.281915480545855,1.515985859147717,44,01/31/2020 20:30,
CakebreadId_0128,671.5417079906822,590.9661534266193,459.73961737806354,55.25959733081888,1.3620038802809327,43,01/31/2020 20:30,
CakebreadId_0128,591.9307678250428,554.0431054290823,444.28570144976516,54.867322786947504,1.2387331731898514,44,01/31/2020 20:30,
CakebreadId_0128,532.4923831292591,493.6127943228137,378.78346077145204,55.67101754475615,1.1405052684299861,39,01/31/2020 20:31,
CakebreadId_0128,467.9444916442523,417.04328942497716,304.12551241978434,57.18192374653097,1.0037372802060818,43,01/31/2020 20:31,
CakebreadId_0128,465.5449227527942,429.55192450371123,311.7830427943656,57.74531186925784,1.146549859460925,45,01/31/2020 20:32,
CakebreadId_0128,518.5535648279013,425.7338276376046,342.84934486299517,56.501073818880734,1.2038495283794046,44,01/31/2020 20:32,
CakebreadId_0128,625.98334320414,466.6850736011112,449.25677187288665,54.26148733250202,1.5126229248373546,41,01/31/2020 20:32,
CakebreadId_0128,669.9408147728413,514.6477434786382,469.8555371575515,52.75596766837673,1.4709176803606419,40,01/31/2020 20:32,
CakebreadId_0128,695.7380462606928,536.4065712534098,460.8528612238936,53.29871657489415,1.3955364397476198,44,01/31/2020 20:33,
CakebreadId_0128,717.5512243884397,502.55205482953266,421.3631113682636,55.78420819054451,1.333315978279263,45,01/31/2020 20:33,
CakebreadId_0128,835.4030802673589,507.5967993809698,490.54469850994593,58.615335697320354,1.7140089066282411,38,01/31/2020 20:34,
CakebreadId_0128,892.5029354467712,503.3247268480413,502.71266036250876,59.951422339360455,1.694525891932172,44,01/31/2020 20:34,
CakebreadId_0128,916.6113251506578,486.32587726981393,507.462424860504,59.12120668272439,1.6018938225361723,45,01/31/2020 20:34,
CakebreadId_0128,927.8368191065587,436.4065358281199,560.8736208769944,56.841407507146585,1.523299557530506,44,01/31/2020 20:35,
CakebreadId_0128,953.9337984916916,462.4573479243686,538.2589458348226,54.34310610835471,1.5911104742225861,38,01/31/2020 20:35,
CakebreadId_0128,1030.9720053357776,526.2916806796472,500.45210600630145,52.940693080438656,1.7194264477855747,43,01/31/2020 20:36,
CakebreadId_0128,1160.251919409632,590.1552807400287,580.8878257883758,53.14322948335799,2.2331367827938773,44,01/31/2020 20:36,
CakebreadId_0128,1115.2918419394896,571.5676503832884,664.1279766227353,53.9336645451071,2.06577732513253,43,01/31/2020 20:37,
CakebreadId_0128,988.8865004936855,610.0517615613816,605.194226161291,53.99304155536679,1.583942096352711,40,01/31/2020 20:37,
CakebreadId_0128,973.3817996248669,607.8821245531668,511.981561492603,52.91800314423733,1.4016031374469415,45,01/31/2020 20:37,
CakebreadId_0128,901.4810470709713,620.8019112285469,454.59140143191763,51.215633922273774,1.564926501445867,39,01/31/2020 20:38,
CakebreadId_0128,756.6085387509249,625.5544920575077,412.0500557653446,49.97130607742621,1.5186947968550697,45,01/31/2020 20:39,
CakebreadId_0128,610.1397877534391,612.7941037792148,464.3749419091847,50.549406758225786,1.5370531935339804,39,01/31/2020 20:40,
CakebreadId_0128,669.8275992752568,648.5440974601458,538.977535514878,53.05271653641556,1.6152626725361572,42,01/31/2020 20:40,
CakebreadId_0128,672.3570007578359,630.1895648409375,532.2991643537939,55.249800864185765,1.5322473654773106,43,01/31/2020 20:40,
CakebreadId_0128,706.5063090371685,631.1018232870637,536.4455656639137,54.69381889139123,1.7104823470881285,46,01/31/2020 20:40,
CakebreadId_0128,680.5954751743717,609.6391609820247,531.8805513938004,51.51785919493921,1.745932682783625,42,01/31/2020 20:41,
CakebreadId_0128,629.5453782728472,544.0692156022986,493.3764151252311,48.288582262455456,1.7246551027155066,38,01/31/2020 20:41,
CakebreadId_0128,629.6174065298154,516.8487117205125,510.8736815741206,47.42664745107633,1.8355551232885943,42,01/31/2020 20:41,
CakebreadId_0128,622.5405795141304,512.7514373370007,518.4921465825022,49.01910327000364,1.6434992899992262,45,01/31/2020 20:42,
CakebreadId_0128,627.3299913604135,528.4742701567302,518.6425063520936,51.457681885965016,1.4838964976248064,40,01/31/2020 20:42,
CakebreadId_0128,679.6148577432084,574.4676688405589,505.74336701885807,53.51455725973635,1.5395084066083244,44,01/31/2020 20:43,
CakebreadId_0128,710.2376712898431,602.2085698741923,487.6076571896302,54.62864583002984,1.5790673187631987,39,01/31/2020 20:44,
CakebreadId_0128,662.107842005611,583.3411596461932,487.4055664280076,54.181260831185696,1.5509677074865396,45,01/31/2020 20:45,
CakebreadId_0128,646.2074855412709,567.7166748205763,434.4691318669966,51.97270545995839,1.3726324970382768,44,01/31/2020 20:45,
CakebreadId_0128,594.1449812744295,499.6528429515717,405.93105130108063,49.512904484073196,1.1961732334268924,41,01/31/2020 20:45,
CakebreadId_0128,591.5443331410837,428.78086984796346,392.0693512467282,49.04399392602693,1.2479259493894368,39,01/31/2020 20:46,
CakebreadId_0128,555.5657535909993,385.4888999579435,356.80268467993443,50.82155106709534,1.1267683415459175,43,01/31/2020 20:46,
CakebreadId_0128,501.0176654259676,351.418084972514,345.8167954925954,53.06959238388697,1.135239367251068,45,01/31/2020 20:46,
CakebreadId_0128,425.6763434376532,301.929247881735,307.26615429920656,54.04665140905863,1.0567682484748397,43,01/31/2020 20:47,
CakebreadId_0128,365.2885754382676,288.78110009911734,300.24742573056534,53.373773196738966,0.93784771104894,40,01/31/2020 20:47,
CakebreadId_0128,359.8611430985009,286.1056083118632,294.75749302900135,51.88815698402985,0.9182306979463886,42,01/31/2020 20:47,
CakebreadId_0128,354.7877297642193,293.7150723263548,280.1434338601652,50.48246946086905,0.8621630538591177,45,01/31/2020 20:48,
CakebreadId_0128,361.1067746159098,267.4827494653041,281.72374514486813,49.38063602801676,0.8836319353215489,42,01/31/2020 20:48,
CakebreadId_0128,333.9991225303199,299.12508325076885,247.72817611282187,48.5476842214925,0.8301096813933785,39,01/31/2020 20:48,
CakebreadId_0128,361.1472079613375,325.035806157603,283.1611993708475,47.84464107211033,0.942401204863341,43,01/31/2020 20:49,
CakebreadId_0128,403.57194628381285,358.5384834227751,303.2199114409308,46.60922937991225,1.0267650047818413,44,01/31/2020 20:49,
CakebreadId_0128,501.6064561113024,440.94508098414434,374.7798989606572,44.70063303647554,1.2637279231309424,41,01/31/2020 20:49,
CakebreadId_0128,532.920980329123,466.1762886399488,404.82372282540354,43.75175233295505,1.1917774927742528,42,01/31/2020 20:50,
CakebreadId_0128,606.4145634788903,498.4400007427672,423.6640959631172,45.68030275892253,1.3504274777672196,39,01/31/2020 20:50,
CakebreadId_0128,617.5971902438616,494.30235286408487,431.910009702166,50.13170108821122,1.358288873854558,42,01/31/2020 20:50,
CakebreadId_0128,619.964805815462,493.76631974158,430.813885418913,54.812753380464095,1.4194430539945317,46,01/31/2020 20:51,
CakebreadId_0128,573.9767403320175,446.96959459497947,409.9195165599015,57.96354120786266,1.3449862493479066,43,01/31/2020 20:51,
CakebreadId_0128,588.4190906877967,384.44390291963055,427.54082816011095,59.069135581607114,1.424432758025981,39,01/31/2020 20:52,
CakebreadId_0128,558.3683365319208,372.9678704317566,444.70702865720597,57.965608057902486,1.3207475366879198,44,01/31/2020 20:52,
CakebreadId_0128,567.4941155329789,388.2291906986354,404.76607007470193,54.86387744143208,1.3101971759923887,46,01/31/2020 20:53,
CakebreadId_0128,584.5419902866289,396.4813037323251,442.1148507533745,51.153399465602504,1.4010265131368989,41,01/31/2020 20:54,
CakebreadId_0128,587.3250684633863,413.72592991714197,440.9504252649049,49.15731440205241,1.4344445535057646,39,01/31/2020 20:54,
CakebreadId_0128,713.5554664376439,449.1716392465968,480.3218439462609,50.10639173665853,1.6100393048510062,42,01/31/2020 20:55,
CakebreadId_0128,784.5115474359243,475.02538397316664,575.981954688429,52.862713692422545,1.8294449098241947,44,01/31/2020 20:55,
CakebreadId_0128,761.1757533092442,520.0349859868177,483.9496197905498,55.36267969292163,1.4183832601992135,45,01/31/2020 20:55,
CakebreadId_0128,676.5426046612952,542.9619432510225,415.8091773000619,57.21099483888025,1.1377483057976687,41,01/31/2020 20:56,
CakebreadId_0128,630.7651645492481,528.9253789040367,345.2121621423535,59.52655645206648,1.1674585892227993,39,01/31/2020 20:56,
CakebreadId_0128,564.2811578220051,482.6097771302855,316.6885780982622,62.0613211462959,1.0955926544010628,46,01/31/2020 20:57,
CakebreadId_0128,691.0508103140561,531.4257010747084,362.84354136727615,62.17537324509155,1.4493597378651129,45,01/31/2020 20:57,
CakebreadId_0128,916.1469002107746,558.2057567392928,544.308146676137,58.22911170373839,2.0275091767801827,43,01/31/2020 20:57,
CakebreadId_0128,978.6934824585625,555.174441846393,651.847123988758,52.53457164569507,1.671068557455608,41,01/31/2020 20:58,
CakebreadId_0128,983.6458652132076,642.2557471467882,547.3717656160791,48.96838317623439,1.3975288902857446,42,01/31/2020 20:58,
CakebreadId_0128,889.4216227225539,623.0006912074125,428.37023406381104,48.26565294471557,1.1876803245367251,39,01/31/2020 20:58,
CakebreadId_0128,797.6588483594252,615.4961777171575,379.5367554591225,47.09218725917162,1.3409725966649582,46,01/31/2020 20:59,
CakebreadId_0128,650.4106212042047,556.1260095899962,266.20837608411983,42.72236966881051,1.0860392383735054,42,01/31/2020 21:00,
CakebreadId_0128,706.6036470233859,490.7633580426067,371.6718877920547,37.20208479935172,1.4569691375647855,40,01/31/2020 21:00,
CakebreadId_0128,759.2442303829549,523.2231978397851,477.5390608429213,35.53017096330989,1.3454672668043623,39,01/31/2020 21:00,
CakebreadId_0128,786.3001359302967,532.4041260417599,455.1891610498016,40.017477893272336,1.1635569475313534,40,01/31/2020 21:01,
CakebreadId_0128,775.8465073225967,538.7800101800019,410.6375666041327,47.42764036695106,1.0834004706406433,43,01/31/2020 21:01,
CakebreadId_0128,722.1815206470243,550.6607364168734,346.0441721977248,52.16933244028884,1.3128422949485894,46,01/31/2020 21:01,
CakebreadId_0128,564.3735753378951,498.50734689054235,287.37282705605577,52.54490058055329,1.0625870361619654,42,01/31/2020 21:02,
CakebreadId_0128,409.56567811681555,537.5312401365512,265.038053312401,52.32302214021567,0.7823439052795359,40,01/31/2020 21:02,
CakebreadId_0128,416.1007119934605,493.7027675518578,260.23722111063165,55.89082667221104,0.7695777250828914,41,01/31/2020 21:03,
CakebreadId_0128,415.0786129482158,540.0565186909635,276.5704814057931,63.13393236991564,0.7755505520815735,44,01/31/2020 21:03,
CakebreadId_0128,382.02633549265295,551.1775406464413,238.65225924915273,69.02674989503235,0.6900377140406705,46,01/31/2020 21:03,
CakebreadId_0128,348.0052229577021,510.60577096846174,199.33472501108758,68.36125805270743,0.6698453601377521,45,01/31/2020 21:03,
CakebreadId_0128,357.0050126057324,472.7905104493213,236.36081593332443,61.040523816784344,0.8002788801344403,43,01/31/2020 21:04,
CakebreadId_0128,376.46151458819054,522.8877479524526,230.07612706343934,52.34354733188589,0.7129741282898711,42,01/31/2020 21:04,
CakebreadId_0128,541.874307408404,542.6499284097035,323.67863631221985,47.85567895544114,1.2033268177015088,40,01/31/2020 21:04,
CakebreadId_0128,680.163424771601,628.3297266492642,415.939614378104,49.25235065415452,1.4553863995252514,41,01/31/2020 21:05,
CakebreadId_0128,725.8125786062689,650.71421732485,443.0127972983653,54.05619353742274,1.4413050581786262,44,01/31/2020 21:05,
CakebreadId_0128,812.5915824855037,659.5058465973233,476.15557774450195,57.74388730683008,1.5190432585609388,45,01/31/2020 21:05,
CakebreadId_0128,930.2743378951035,600.1851145272861,600.720863877779,57.428442476350064,2.1140496397878836,39,01/31/2020 21:07,
CakebreadId_0128,976.7144612614251,580.5947719733833,623.3400429280642,53.794045892438525,1.974798639396257,46,01/31/2020 21:07,
CakebreadId_0128,1145.3653629863743,669.6426341492321,666.6088578271111,49.361282669691946,2.28991225111373,40,01/31/2020 21:09,
CakebreadId_0128,1421.3367072939955,747.3001599348498,878.1243803705811,46.37359240428236,3.135565512741122,39,01/31/2020 21:09,
CakebreadId_0128,1555.431883509746,772.4553219806385,1069.0796187875471,45.75119940087488,3.4331339993286543,45,01/31/2020 21:10,
CakebreadId_0128,1567.8795712310782,787.3469970839062,967.2294923720343,47.27170000162341,2.722767063141009,41,01/31/2020 21:11,
CakebreadId_0128,1596.409984148973,794.6355000455923,856.0429640750482,49.989649188715326,2.6827817183437044,39,01/31/2020 21:11,
CakebreadId_0128,1585.4232426487258,782.8667764661182,911.4959979842349,51.730141780833726,3.159527831596469,46,01/31/2020 21:12,
CakebreadId_0128,1423.916377040842,752.524051360305,861.8773982520103,50.90810288527094,3.040317640443041,39,01/31/2020 21:13,
CakebreadId_0128,1246.1987760993843,694.3077169869587,735.8444302111951,48.116568904651196,2.354930540485102,45,01/31/2020 21:14,
CakebreadId_0128,1212.105488261074,692.2634226640391,782.5703017460319,45.01697865110187,2.4479860950283823,40,01/31/2020 21:15,
CakebreadId_0128,1173.5510977872086,700.2423516089796,747.0815197266211,42.806735178345896,2.283577138435123,38,01/31/2020 21:15,
CakebreadId_0128,1148.4443777236258,698.5396930120573,757.302012058896,41.452744779759634,2.414079525983334,45,01/31/2020 21:16,
CakebreadId_0128,1096.871530516863,702.8930550862311,660.7013077596507,40.4349149282044,2.2637525401157244,42,01/31/2020 21:17,
CakebreadId_0128,979.519461718351,650.7580824021177,646.4068910210934,39.925683554818505,2.1093060889698823,40,01/31/2020 21:17,
