SPEED,TEMPERATURE,HEAD,DEVICE_ID,PUMP_MODE,FLOW,WARN,KW_HOUR,VOLTAGE,ALARM,POWER,CURRENT,TIMESTAMP,DEVICETYPE,DEVICEID,LOGICALINTERFACE_ID,EVENTTYPE,FORMAT,RCV_TIMESTAMP_UTC,UPDATED_UTC
1073,51.8,50.248,04714B601096,a,63.432,0,3691.633,258,0,1.98,7.72,3162468365,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:04.2,23:04.2
1077,51.5,50.582,04714B601096,a,70.273,0,3691.803,259,0,2.058,7.85,3162468665,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:04.4,28:04.4
1080,51.8,50.831,04714B601096,a,73.346,0,3691.977,260,0,2.074,7.86,3162468965,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:04.6,33:04.6
1068,51.5,49.746,04714B601096,a,55.927,0,3692.141,256,0,1.888,7.59,3162469265,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:04.9,38:04.9
1081,51.6,50.915,04714B601096,a,76.129,0,3692.303,260,0,2.11,7.88,3162469566,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:05.1,43:05.1
1075,52,50.38,04714B601096,a,67.145,0,3692.474,258,0,2.012,7.82,3162469866,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:05.3,48:05.3
1074,51.7,50.292,04714B601096,a,64.721,0,3692.643,258,0,1.992,7.77,3162470166,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:05.5,53:05.5
1068,51.5,49.772,04714B601096,a,53.416,0,3692.807,256,0,1.874,7.64,3162470466,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:05.7,58:05.7
1061,51.8,49.099,04714B601096,a,41.986,0,3692.959,253,0,1.776,7.48,3162470766,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:05.9,03:05.9
1059,51.7,48.909,04714B601096,a,36.94,0,3693.102,253,0,1.73,7.4,3162471067,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:06.2,08:06.2
1077,51.5,50.492,04714B601096,a,69.158,0,3693.258,259,0,2.046,7.87,3162471367,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:06.4,13:06.4
1070,52.3,49.927,04714B601096,a,60.071,0,3693.423,256,0,1.94,7.74,3162471667,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:06.6,18:06.6
1063,51.8,49.286,04714B601096,a,46.623,0,3693.577,254,0,1.824,7.54,3162471967,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:06.8,23:06.8
1068,51.7,49.7,04714B601096,a,55.195,0,3693.736,256,0,1.904,7.65,3162472268,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:07.0,28:07.0
1062,51.9,49.193,04714B601096,a,44.825,0,3693.888,254,0,1.792,7.55,3162472568,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:07.2,33:07.2
1071,51.8,50.022,04714B601096,a,58.978,0,3694.048,257,0,1.928,7.69,3162472868,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:07.5,38:07.5
1063,51.8,49.285,04714B601096,a,43.461,0,3694.203,254,0,1.784,7.5,3162473168,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:07.7,43:07.7
1064,51.9,49.379,04714B601096,a,49.366,0,3694.353,254,0,1.836,7.54,3162473468,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:07.9,48:07.9
1064,51.8,49.379,04714B601096,a,47.605,0,3694.508,254,0,1.828,7.49,3162473769,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:08.5,53:08.5
1067,51.7,49.748,04714B601096,a,54.033,0,3694.662,255,0,1.878,7.6,3162474069,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:08.8,58:08.8
1069,51.8,49.934,04714B601096,a,55.281,0,3694.825,256,0,1.89,7.64,3162474369,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:09.0,03:09.0
1066,51.9,49.564,04714B601096,a,51.455,0,3694.985,255,0,1.86,7.56,3162474670,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:09.2,08:09.2
1065,51.9,49.472,04714B601096,a,48.362,0,3695.138,254,0,1.828,7.53,3162474970,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:09.5,13:09.5
1062,51.8,49.192,04714B601096,a,42.394,0,3695.289,254,0,1.778,7.46,3162475270,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:09.7,18:09.7
1058,52,48.859,04714B601096,a,34.837,0,3695.435,252,0,1.71,7.37,3162475570,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:09.9,23:09.9
1057,51.8,48.716,04714B601096,a,32.296,0,3695.579,252,0,1.686,7.33,3162475871,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:10.1,28:10.1
1058,51.9,48.812,04714B601096,a,34.438,0,3695.719,252,0,1.706,7.38,3162476171,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:10.3,33:10.3
1059,51.7,48.906,04714B601096,a,35.31,0,3695.865,253,0,1.722,7.38,3162476471,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:10.5,38:10.5
1065,51.7,49.471,04714B601096,a,50.413,0,3696.015,255,0,1.848,7.55,3162476771,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:10.7,43:10.7
1067,51.8,49.609,04714B601096,a,53.727,0,3696.173,255,0,1.882,7.59,3162477071,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:11.0,48:11.0
1061,51.7,49.099,04714B601096,a,41.322,0,3696.327,253,0,1.764,7.4,3162477372,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:11.2,53:11.2
1061,51.7,49.144,04714B601096,a,40.163,0,3696.473,253,0,1.752,7.38,3162477672,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:11.4,58:11.4
1058,51.7,48.812,04714B601096,a,33.918,0,3696.62,252,0,1.69,7.35,3162477972,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:11.6,03:11.6
1058,51.9,48.811,04714B601096,a,33.844,0,3696.766,252,0,1.706,7.38,3162478272,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:11.8,08:11.8
1065,51.8,49.471,04714B601096,a,50.047,0,3696.913,255,0,1.85,7.53,3162478572,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:12.0,13:12.0
1061,51.8,49.099,04714B601096,a,41.396,0,3697.066,253,0,1.76,7.4,3162478873,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:12.3,18:12.3
1059,51.7,48.907,04714B601096,a,35.68,0,3697.212,253,0,1.714,7.34,3162479173,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:12.5,23:12.5
1056,51.7,48.609,04714B601096,a,26.122,0,3697.352,252,0,1.638,7.25,3162479473,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:12.7,28:12.7
1057,51.9,48.715,04714B601096,a,31.85,0,3697.493,252,0,1.692,7.3,3162479773,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:12.9,33:12.9
1057,52,48.621,04714B601096,a,30.742,0,3697.632,252,0,1.686,7.31,3162480073,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:13.1,38:13.1
1056,51.9,48.588,04714B601096,a,26.886,0,3697.773,252,0,1.652,7.24,3162480374,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:13.3,43:13.3
1057,52,48.711,04714B601096,a,29.917,0,3697.912,252,0,1.674,7.29,3162480674,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:13.5,48:13.5
1055,52.1,48.508,04714B601096,a,23.283,0,3698.042,251,0,1.62,7.22,3162480974,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:13.7,53:13.7
1056,51.8,48.618,04714B601096,a,29.475,0,3698.178,252,0,1.668,7.31,3162481274,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:14.0,58:14.0
1060,51.9,49.004,04714B601096,a,38.988,0,3698.319,253,0,1.746,7.38,3162481575,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:14.2,03:14.2
1065,51.7,49.424,04714B601096,a,51.356,0,3698.466,255,0,1.852,7.59,3162481875,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:14.4,08:14.4
1061,51.9,49.098,04714B601096,a,41.248,0,3698.615,253,0,1.766,7.41,3162482175,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:14.6,13:14.6
1059,52.3,48.906,04714B601096,a,35.088,0,3698.758,253,0,1.718,7.37,3162482475,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:14.9,18:14.9
1058,52.1,48.813,04714B601096,a,34.883,0,3698.898,252,0,1.714,7.4,3162482775,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:15.1,23:15.1
1060,51.9,48.959,04714B601096,a,39.927,0,3699.038,253,0,1.752,7.41,3162483076,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:15.3,28:15.3
1055,52.1,48.509,04714B601096,a,23.507,0,3699.178,251,0,1.628,7.22,3162483376,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:15.5,33:15.5
1054,52,48.405,04714B601096,a,20.058,0,3699.31,251,0,1.592,7.21,3162483676,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:15.7,38:15.7
1060,52.1,49.004,04714B601096,a,39.21,0,3699.451,253,0,1.756,7.4,3162483976,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:16.0,43:16.0
1054,51.7,48.41,04714B601096,a,21.553,0,3699.589,251,0,1.604,7.18,3162484276,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:16.1,48:16.1
1058,52.1,48.812,04714B601096,a,33.918,0,3699.727,252,0,1.706,7.37,3162484577,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:16.4,53:16.4
1054,51.8,48.407,04714B601096,a,20.656,0,3699.862,251,0,1.608,7.22,3162484877,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:16.6,58:16.6
1053,52.1,48.276,04714B601096,a,11.424,0,3699.994,251,0,1.518,7.15,3162485177,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:16.8,03:16.8
1052,52,48.189,04714B601096,a,12.44,0,3700.119,250,0,1.536,7.1,3162485477,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:17.0,08:17.0
1052,51.9,48.193,04714B601096,a,13.191,0,3700.25,250,0,1.534,7.14,3162485777,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:17.2,13:17.2
1054,51.9,48.397,04714B601096,a,18.113,0,3700.38,251,0,1.576,7.16,3162486078,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:17.4,18:17.4
1054,51.8,48.413,04714B601096,a,22.451,0,3700.512,251,0,1.6,7.15,3162486378,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:17.6,23:17.6
1060,51.9,49.002,04714B601096,a,37.583,0,3700.653,253,0,1.734,7.38,3162486678,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:17.8,28:17.8
1056,52,48.611,04714B601096,a,26.867,0,3700.794,252,0,1.642,7.25,3162486978,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:18.0,33:18.0
1055,52.1,48.515,04714B601096,a,25.597,0,3700.932,251,0,1.63,7.27,3162487278,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:18.3,38:18.3
1057,51.8,48.712,04714B601096,a,30.586,0,3701.068,252,0,1.668,7.32,3162487579,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:18.5,43:18.5
1054,52,48.405,04714B601096,a,20.058,0,3701.203,251,0,1.594,7.21,3162487879,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:18.7,48:18.7
1054,51.9,48.405,04714B601096,a,20.132,0,3701.336,251,0,1.59,7.18,3162488179,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:19.3,53:19.3
1055,51.9,48.51,04714B601096,a,23.955,0,3701.472,251,0,1.622,7.22,3162488480,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:19.5,58:19.5
1055,51.7,48.511,04714B601096,a,24.253,0,3701.611,251,0,1.624,7.27,3162488780,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:19.7,03:19.7
1052,52.2,48.162,04714B601096,a,7.185,0,3701.74,250,0,1.488,7.08,3162489080,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:19.9,08:19.9
1055,51.9,48.501,04714B601096,a,21.118,0,3701.869,251,0,1.614,7.17,3162489380,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:20.2,13:20.2
1052,52.3,48.174,04714B601096,a,9.362,0,3702.002,250,0,1.512,7.1,3162489681,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:20.4,18:20.4
1054,52,48.403,04714B601096,a,19.534,0,3702.131,251,0,1.592,7.2,3162489981,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:20.6,23:20.6
1053,52.1,48.294,04714B601096,a,15.395,0,3702.261,251,0,1.56,7.14,3162490281,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:20.8,28:20.8
1054,52.6,48.398,04714B601096,a,18.337,0,3702.394,251,0,1.582,7.23,3162490581,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:21.1,33:21.1
1055,51.7,48.469,04714B601096,a,25.631,0,3702.526,251,0,1.638,7.27,3162490881,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:21.2,38:21.2
1057,52.4,48.705,04714B601096,a,27.686,0,3702.665,252,0,1.646,7.26,3162491182,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:21.5,43:21.5
1055,52,48.51,04714B601096,a,23.805,0,3702.803,251,0,1.622,7.23,3162491482,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:21.6,48:21.6
1054,52.1,48.409,04714B601096,a,21.105,0,3702.94,251,0,1.594,7.19,3162491782,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:21.9,53:21.9
1052,52.1,48.177,04714B601096,a,10.038,0,3703.066,250,0,1.514,7.08,3162492082,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:22.1,58:22.1
1053,52.3,48.281,04714B601096,a,12.548,0,3703.195,251,0,1.524,7.11,3162492382,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:22.3,03:22.3
1053,52.1,48.296,04714B601096,a,15.845,0,3703.323,251,0,1.564,7.18,3162492683,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:22.5,08:22.5
1054,52.1,48.402,04714B601096,a,19.384,0,3703.455,251,0,1.58,7.2,3162492983,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:22.7,13:22.7
1053,52.3,48.291,04714B601096,a,14.571,0,3703.583,251,0,1.55,7.09,3162493283,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:22.9,18:22.9
1052,52.2,48.169,04714B601096,a,8.386,0,3703.71,250,0,1.506,7.09,3162493583,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:23.1,23:23.1
1052,52.1,48.145,04714B601096,a,4.182,0,3703.834,250,0,1.474,7.03,3162493883,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:23.4,28:23.4
1053,51.8,48.285,04714B601096,a,13.297,0,3703.96,251,0,1.536,7.1,3162494184,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:23.6,33:23.6
1053,52.3,48.197,04714B601096,a,14.167,0,3704.085,251,0,1.556,7.17,3162494484,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:23.8,38:23.8
1055,52,48.509,04714B601096,a,23.731,0,3704.218,251,0,1.62,7.18,3162494784,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:24.0,43:24.0
1056,51.8,48.613,04714B601096,a,27.463,0,3704.351,252,0,1.654,7.29,3162495084,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:24.3,48:24.3
1053,52.3,48.28,04714B601096,a,12.398,0,3704.486,251,0,1.54,7.1,3162495385,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:24.5,53:24.5
1055,52.5,48.486,04714B601096,a,23.673,0,3704.617,251,0,1.622,7.25,3162495685,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:24.7,58:24.7
1055,52.2,48.517,04714B601096,a,26.194,0,3704.75,251,0,1.63,7.29,3162495985,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:24.9,03:24.9
1057,52.2,48.711,04714B601096,a,30.14,0,3704.888,252,0,1.674,7.27,3162496285,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:25.1,08:25.1
1053,52.3,48.295,04714B601096,a,15.545,0,3705.022,251,0,1.542,7.12,3162496585,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:25.3,13:25.3
1053,51.9,48.289,04714B601096,a,14.196,0,3705.151,251,0,1.542,7.12,3162496886,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:25.6,18:25.6
1054,52.2,48.396,04714B601096,a,17.664,0,3705.282,251,0,1.576,7.21,3162497186,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:25.8,23:25.8
1052,52.3,48.158,04714B601096,a,6.509,0,3705.409,250,0,1.478,7.03,3162497486,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:26.0,28:26.0
1053,52.1,48.305,04714B601096,a,17.868,0,3705.535,251,0,1.586,7.16,3162497786,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:26.2,33:26.2
1053,52,48.297,04714B601096,a,15.994,0,3705.667,251,0,1.568,7.16,3162498086,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:26.4,38:26.4
1054,51.9,48.391,04714B601096,a,16.543,0,3705.803,251,0,1.572,7.18,3162498387,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:26.7,43:26.7
1053,52.5,48.286,04714B601096,a,13.672,0,3705.933,251,0,1.544,7.13,3162498687,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:26.9,48:26.9
1052,52.2,48.187,04714B601096,a,12.065,0,3706.061,250,0,1.526,7.12,3162498987,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:27.1,53:27.1
1052,51.1,48.186,04714B601096,a,11.765,0,3706.186,250,0,1.53,7.12,3162499287,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:27.3,58:27.3
1053,52.5,48.288,04714B601096,a,14.121,0,3706.314,251,0,1.554,7.12,3162499587,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:27.5,03:27.5
1054,51.9,48.399,04714B601096,a,18.637,0,3706.446,251,0,1.578,7.16,3162499888,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:27.7,08:27.7
1060,52.1,49.004,04714B601096,a,39.358,0,3706.584,253,0,1.756,7.39,3162500188,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:27.9,13:27.9
1059,52,48.975,04714B601096,a,35.018,0,3706.731,253,0,1.72,7.38,3162500488,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:28.2,18:28.2
1055,52.1,48.512,04714B601096,a,24.403,0,3706.869,251,0,1.618,7.18,3162500788,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:28.4,23:28.4
1054,52.3,48.405,04714B601096,a,20.207,0,3707.006,251,0,1.59,7.17,3162501089,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:28.6,28:28.6
1056,51.8,48.605,04714B601096,a,24.93,0,3707.139,252,0,1.624,7.22,3162501389,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:28.8,33:28.8
1053,52.3,48.297,04714B601096,a,16.144,0,3707.272,251,0,1.554,7.16,3162501689,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:29.0,38:29.0
1054,52,48.406,04714B601096,a,20.282,0,3707.405,251,0,1.602,7.2,3162501989,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:29.2,43:29.2
1055,52.2,48.515,04714B601096,a,25.522,0,3707.538,251,0,1.638,7.29,3162502289,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:29.5,48:29.5
1057,52.3,48.709,04714B601096,a,29.247,0,3707.673,252,0,1.666,7.35,3162502590,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:30.1,53:30.1
1054,52.2,48.406,04714B601096,a,20.282,0,3707.808,251,0,1.582,7.16,3162502890,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:30.4,58:30.4
1054,52.2,48.407,04714B601096,a,20.731,0,3707.94,251,0,1.596,7.19,3162503190,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:30.6,03:30.6
1055,52.4,48.515,04714B601096,a,25.597,0,3708.072,251,0,1.646,7.26,3162503491,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:30.8,08:30.8
1059,52,48.908,04714B601096,a,36.347,0,3708.217,253,0,1.73,7.41,3162503791,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:31.0,13:31.0
1054,52.3,48.403,04714B601096,a,19.609,0,3708.354,251,0,1.584,7.17,3162504091,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:31.2,18:31.2
1054,51.9,48.398,04714B601096,a,18.263,0,3708.486,251,0,1.578,7.21,3162504391,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:31.5,23:31.5
1054,51.8,48.454,04714B601096,a,20.925,0,3708.621,251,0,1.606,7.17,3162504691,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:31.7,28:31.7
1055,52.2,48.461,04714B601096,a,22.868,0,3708.753,251,0,1.612,7.23,3162504992,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:31.9,33:31.9
1057,51.8,48.711,04714B601096,a,29.917,0,3708.891,252,0,1.686,7.29,3162505292,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:32.1,38:32.1
1059,51.7,48.906,04714B601096,a,35.31,0,3709.031,253,0,1.716,7.37,3162505592,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:32.3,43:32.3
1057,51.9,48.715,04714B601096,a,31.776,0,3709.171,252,0,1.676,7.31,3162505892,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:32.5,48:32.5
1057,51.7,48.711,04714B601096,a,30.14,0,3709.31,252,0,1.676,7.35,3162506193,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:32.7,53:32.7
1057,51.8,48.716,04714B601096,a,32.371,0,3709.449,252,0,1.688,7.34,3162506493,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:32.9,58:32.9
1059,52,48.907,04714B601096,a,35.977,0,3709.589,253,0,1.714,7.36,3162506793,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:33.1,03:33.1
1061,52,49.098,04714B601096,a,40.51,0,3709.733,253,0,1.764,7.42,3162507093,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:33.4,08:33.4
1058,51.5,48.811,04714B601096,a,33.844,0,3709.875,252,0,1.7,7.33,3162507393,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:33.5,13:33.5
1061,51.9,49.006,04714B601096,a,41.058,0,3710.016,253,0,1.766,7.42,3162507694,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:33.8,18:33.8
1054,51.9,48.417,04714B601096,a,23.423,0,3710.157,251,0,1.614,7.21,3162507994,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,23:34.0,23:34.0
1056,52,48.611,04714B601096,a,26.942,0,3710.294,252,0,1.634,7.29,3162508294,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,28:34.2,28:34.2
1057,51.5,48.715,04714B601096,a,31.701,0,3710.433,252,0,1.686,7.33,3162508594,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,33:34.4,33:34.4
1052,51.8,48.245,04714B601096,a,9.935,0,3710.568,250,0,1.51,7.13,3162508894,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,38:34.6,38:34.6
1053,52,48.288,04714B601096,a,14.046,0,3710.694,251,0,1.526,7.14,3162509195,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,43:34.8,43:34.8
1054,51.9,48.399,04714B601096,a,18.487,0,3710.825,251,0,1.58,7.16,3162509495,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,48:35.0,48:35.0
1054,51.8,48.399,04714B601096,a,18.562,0,3710.955,251,0,1.582,7.17,3162509795,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,53:35.2,53:35.2
1056,51.8,48.615,04714B601096,a,28.209,0,3711.092,252,0,1.656,7.29,3162510095,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,58:35.5,58:35.5
1056,51.8,48.607,04714B601096,a,25.601,0,3711.229,252,0,1.64,7.25,3162510395,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,03:35.7,03:35.7
1054,51.7,48.36,04714B601096,a,20.236,0,3711.363,251,0,1.592,7.19,3162510696,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,08:35.9,08:35.9
1055,51.5,48.507,04714B601096,a,22.91,0,3711.498,251,0,1.612,7.22,3162510996,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,13:36.1,13:36.1
1053,51.7,48.292,04714B601096,a,14.87,0,3711.63,251,0,1.558,7.14,3162511296,pump_de_gen5,04714B601096,5b87eea0ad59e6002d67eb94,data,json,18:36.3,18:36.3
